system:index,NAME,count,imageId,.geo
2003_02_01_0000000000000000001a,Colorado,0,2003_02_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_01_0000000000000000001e,Wyoming,0,2003_02_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_01_00000000000000000027,Nevada,0,2003_02_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_01_0000000000000000002e,Montana,0,2003_02_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_01_00000000000000000037,Arizona,0,2003_02_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_01_0000000000000000000d,California,34,2003_02_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_01_00000000000000000010,Oregon,0,2003_02_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_01_00000000000000000013,Washington,0,2003_02_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_01_0000000000000000001f,Hawaii,59,2003_02_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_01_00000000000000000028,Alaska,0,2003_02_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000022,United States Virgin Islands,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000023,Commonwealth of the Northern Mariana Islands,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000024,Guam,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000029,American Samoa,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000031,Puerto Rico,24,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000005,Rhode Island,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000007,New Hampshire,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000009,Vermont,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_0000000000000000000a,Connecticut,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000025,Maine,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000033,Massachusetts,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_0000000000000000000e,New Jersey,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000012,Pennsylvania,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000026,New York,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000002,Illinois,4,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_0000000000000000000f,Wisconsin,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000018,Ohio,17,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_0000000000000000002a,Michigan,17,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000030,Indiana,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000003,Minnesota,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000011,Nebraska,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000020,North Dakota,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_0000000000000000002d,Missouri,213,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_0000000000000000002f,Kansas,1934,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000032,South Dakota,26,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000036,Iowa,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000000,West Virginia,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000001,Florida,712,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000004,Maryland,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000008,North Carolina,45,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_0000000000000000000b,Delaware,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000015,Georgia,229,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_0000000000000000001b,South Carolina,380,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000034,Virginia,54,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000035,District of Columbia,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000016,Alabama,57,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_0000000000000000001d,Tennessee,15,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000021,Kentucky,9,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_0000000000000000002c,Mississippi,143,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000014,Louisiana,64,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000019,Texas,155,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_0000000000000000001c,Oklahoma,3560,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_0000000000000000002b,Arkansas,966,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000006,Idaho,4,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_0000000000000000000c,New Mexico,37,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000017,Utah,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_0000000000000000001a,Colorado,126,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_0000000000000000001e,Wyoming,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000027,Nevada,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_0000000000000000002e,Montana,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000037,Arizona,85,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_0000000000000000000d,California,87,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000010,Oregon,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000013,Washington,14,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_0000000000000000001f,Hawaii,3,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01_00000000000000000028,Alaska,0,2003_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000022,United States Virgin Islands,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000023,Commonwealth of the Northern Mariana Islands,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000024,Guam,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000029,American Samoa,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000031,Puerto Rico,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000005,Rhode Island,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000007,New Hampshire,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000009,Vermont,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_0000000000000000000a,Connecticut,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000025,Maine,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000033,Massachusetts,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_0000000000000000000e,New Jersey,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000012,Pennsylvania,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000026,New York,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000002,Illinois,97,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_0000000000000000000f,Wisconsin,1,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000018,Ohio,3,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_0000000000000000002a,Michigan,187,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000030,Indiana,15,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000003,Minnesota,674,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000011,Nebraska,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000020,North Dakota,337,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_0000000000000000002d,Missouri,144,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_0000000000000000002f,Kansas,4138,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000032,South Dakota,53,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000036,Iowa,32,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000000,West Virginia,2,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000001,Florida,1037,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000004,Maryland,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000008,North Carolina,9,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_0000000000000000000b,Delaware,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000015,Georgia,81,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_0000000000000000001b,South Carolina,38,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000034,Virginia,1,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000035,District of Columbia,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000016,Alabama,2,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_0000000000000000001d,Tennessee,1,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000021,Kentucky,16,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_0000000000000000002c,Mississippi,38,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000014,Louisiana,128,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000019,Texas,198,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_0000000000000000001c,Oklahoma,3031,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_0000000000000000002b,Arkansas,95,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000006,Idaho,5,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_0000000000000000000c,New Mexico,59,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000017,Utah,8,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_0000000000000000001a,Colorado,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_0000000000000000001e,Wyoming,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000027,Nevada,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_0000000000000000002e,Montana,45,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000037,Arizona,6,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_0000000000000000000d,California,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000010,Oregon,8,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000013,Washington,43,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_0000000000000000001f,Hawaii,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01_00000000000000000028,Alaska,0,2003_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000022,United States Virgin Islands,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000023,Commonwealth of the Northern Mariana Islands,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000024,Guam,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000029,American Samoa,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000031,Puerto Rico,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000005,Rhode Island,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000007,New Hampshire,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000009,Vermont,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_0000000000000000000a,Connecticut,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000025,Maine,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000033,Massachusetts,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_0000000000000000000e,New Jersey,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000012,Pennsylvania,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000026,New York,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000002,Illinois,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_0000000000000000000f,Wisconsin,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000018,Ohio,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_0000000000000000002a,Michigan,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000030,Indiana,10,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000003,Minnesota,31,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000011,Nebraska,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000020,North Dakota,22,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_0000000000000000002d,Missouri,34,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_0000000000000000002f,Kansas,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000032,South Dakota,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000036,Iowa,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000000,West Virginia,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000001,Florida,467,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000004,Maryland,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000008,North Carolina,2,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_0000000000000000000b,Delaware,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000015,Georgia,69,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_0000000000000000001b,South Carolina,13,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000034,Virginia,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000035,District of Columbia,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000016,Alabama,57,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_0000000000000000001d,Tennessee,22,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000021,Kentucky,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_0000000000000000002c,Mississippi,23,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000014,Louisiana,63,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000019,Texas,86,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_0000000000000000001c,Oklahoma,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_0000000000000000002b,Arkansas,95,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000006,Idaho,16,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_0000000000000000000c,New Mexico,233,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000017,Utah,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_0000000000000000001a,Colorado,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_0000000000000000001e,Wyoming,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000027,Nevada,43,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_0000000000000000002e,Montana,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000037,Arizona,59,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_0000000000000000000d,California,172,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000010,Oregon,106,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000013,Washington,0,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_0000000000000000001f,Hawaii,30,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01_00000000000000000028,Alaska,63,2003_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_01_00000000000000000022,United States Virgin Islands,0,2003_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_01_00000000000000000023,Commonwealth of the Northern Mariana Islands,0,2003_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_01_00000000000000000024,Guam,0,2003_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_01_00000000000000000029,American Samoa,0,2003_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_01_00000000000000000031,Puerto Rico,0,2003_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_01_00000000000000000005,Rhode Island,0,2003_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_01_00000000000000000007,New Hampshire,0,2003_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_01_00000000000000000009,Vermont,0,2003_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_01_0000000000000000000a,Connecticut,0,2003_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_01_00000000000000000025,Maine,0,2003_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_01_00000000000000000033,Massachusetts,0,2003_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_01_0000000000000000000e,New Jersey,0,2003_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_01_00000000000000000012,Pennsylvania,0,2003_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_01_00000000000000000026,New York,0,2003_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_01_00000000000000000002,Illinois,37,2003_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
