system:index,NAME,count,imageId,.geo
2014_09_01_00000000000000000008,District of Columbia,0,2014_09_01,
2014_09_01_00000000000000000009,Florida,0,2014_09_01,
2014_09_01_0000000000000000000a,Georgia,0,2014_09_01,
2014_09_01_0000000000000000000b,Hawaii,0,2014_09_01,
2014_09_01_0000000000000000000c,Idaho,106,2014_09_01,
2014_09_01_0000000000000000000d,Illinois,0,2014_09_01,
2014_09_01_0000000000000000000e,Indiana,0,2014_09_01,
2014_09_01_0000000000000000000f,Iowa,0,2014_09_01,
2014_09_01_00000000000000000010,Kansas,53,2014_09_01,
2014_09_01_00000000000000000011,Kentucky,0,2014_09_01,
2014_09_01_00000000000000000012,Louisiana,0,2014_09_01,
2014_09_01_00000000000000000013,Maine,0,2014_09_01,
2014_09_01_00000000000000000014,Maryland,0,2014_09_01,
2014_09_01_00000000000000000015,Massachusetts,0,2014_09_01,
2014_09_01_00000000000000000016,Michigan,0,2014_09_01,
2014_09_01_00000000000000000017,Minnesota,0,2014_09_01,
2014_09_01_00000000000000000018,Mississippi,1,2014_09_01,
2014_09_01_00000000000000000019,Missouri,0,2014_09_01,
2014_09_01_0000000000000000001a,Montana,31,2014_09_01,
2014_09_01_0000000000000000001b,Nebraska,3,2014_09_01,
2014_09_01_0000000000000000001c,Nevada,24,2014_09_01,
2014_09_01_0000000000000000001d,New Hampshire,0,2014_09_01,
2014_09_01_0000000000000000001e,New Jersey,0,2014_09_01,
2014_09_01_0000000000000000001f,New Mexico,9,2014_09_01,
2014_09_01_00000000000000000020,New York,0,2014_09_01,
2014_09_01_00000000000000000021,North Carolina,0,2014_09_01,
2014_09_01_00000000000000000022,North Dakota,9,2014_09_01,
2014_09_01_00000000000000000023,Ohio,0,2014_09_01,
2014_09_01_00000000000000000024,Oklahoma,0,2014_09_01,
2014_09_01_00000000000000000025,Oregon,335,2014_09_01,
2014_09_01_00000000000000000026,Pennsylvania,0,2014_09_01,
2014_09_01_00000000000000000027,Puerto Rico,0,2014_09_01,
2014_09_01_00000000000000000028,Rhode Island,0,2014_09_01,
2014_09_01_00000000000000000029,South Carolina,0,2014_09_01,
2014_09_01_0000000000000000002a,South Dakota,0,2014_09_01,
2014_09_01_0000000000000000002b,Tennessee,0,2014_09_01,
2014_09_01_0000000000000000002c,Texas,15,2014_09_01,
2014_09_01_0000000000000000002d,Utah,0,2014_09_01,
2014_09_01_0000000000000000002e,Vermont,0,2014_09_01,
2014_09_01_0000000000000000002f,Virgin Islands,0,2014_09_01,
2014_09_01_00000000000000000030,Virginia,0,2014_09_01,
2014_09_01_00000000000000000031,Washington,2,2014_09_01,
2014_09_01_00000000000000000032,West Virginia,0,2014_09_01,
2014_09_01_00000000000000000033,Wisconsin,0,2014_09_01,
2014_09_01_00000000000000000034,Wyoming,1,2014_09_01,
2014_10_01_00000000000000000000,Alabama,0,2014_10_01,
2014_10_01_00000000000000000001,Alaska,0,2014_10_01,
2014_10_01_00000000000000000002,Arizona,14,2014_10_01,
2014_10_01_00000000000000000003,Arkansas,4,2014_10_01,
2014_10_01_00000000000000000004,California,18,2014_10_01,
2014_10_01_00000000000000000005,Colorado,20,2014_10_01,
2014_10_01_00000000000000000006,Connecticut,0,2014_10_01,
2014_10_01_00000000000000000007,Delaware,0,2014_10_01,
2014_10_01_00000000000000000008,District of Columbia,0,2014_10_01,
2014_10_01_00000000000000000009,Florida,13,2014_10_01,
2014_10_01_0000000000000000000a,Georgia,0,2014_10_01,
2014_10_01_0000000000000000000b,Hawaii,0,2014_10_01,
2014_10_01_0000000000000000000c,Idaho,19,2014_10_01,
2014_10_01_0000000000000000000d,Illinois,0,2014_10_01,
2014_10_01_0000000000000000000e,Indiana,0,2014_10_01,
2014_10_01_0000000000000000000f,Iowa,0,2014_10_01,
2014_10_01_00000000000000000010,Kansas,317,2014_10_01,
2014_10_01_00000000000000000011,Kentucky,1,2014_10_01,
2014_10_01_00000000000000000012,Louisiana,0,2014_10_01,
2014_10_01_00000000000000000013,Maine,0,2014_10_01,
2014_10_01_00000000000000000014,Maryland,0,2014_10_01,
2014_10_01_00000000000000000015,Massachusetts,0,2014_10_01,
2014_10_01_00000000000000000016,Michigan,0,2014_10_01,
2014_10_01_00000000000000000017,Minnesota,0,2014_10_01,
2014_10_01_00000000000000000018,Mississippi,1,2014_10_01,
2014_10_01_00000000000000000019,Missouri,0,2014_10_01,
2014_10_01_0000000000000000001a,Montana,42,2014_10_01,
2014_10_01_0000000000000000001b,Nebraska,0,2014_10_01,
2014_10_01_0000000000000000001c,Nevada,17,2014_10_01,
2014_10_01_0000000000000000001d,New Hampshire,0,2014_10_01,
2014_10_01_0000000000000000001e,New Jersey,0,2014_10_01,
2014_10_01_0000000000000000001f,New Mexico,1,2014_10_01,
2014_10_01_00000000000000000020,New York,0,2014_10_01,
2014_10_01_00000000000000000021,North Carolina,0,2014_10_01,
2014_10_01_00000000000000000022,North Dakota,12,2014_10_01,
2014_10_01_00000000000000000023,Ohio,0,2014_10_01,
2014_10_01_00000000000000000024,Oklahoma,0,2014_10_01,
2014_10_01_00000000000000000025,Oregon,46,2014_10_01,
2014_10_01_00000000000000000026,Pennsylvania,0,2014_10_01,
2014_10_01_00000000000000000027,Puerto Rico,0,2014_10_01,
2014_10_01_00000000000000000028,Rhode Island,0,2014_10_01,
2014_10_01_00000000000000000029,South Carolina,0,2014_10_01,
2014_10_01_0000000000000000002a,South Dakota,39,2014_10_01,
2014_10_01_0000000000000000002b,Tennessee,0,2014_10_01,
2014_10_01_0000000000000000002c,Texas,0,2014_10_01,
2014_10_01_0000000000000000002d,Utah,109,2014_10_01,
2014_10_01_0000000000000000002e,Vermont,0,2014_10_01,
2014_10_01_0000000000000000002f,Virgin Islands,0,2014_10_01,
2014_10_01_00000000000000000030,Virginia,3,2014_10_01,
2014_10_01_00000000000000000031,Washington,3,2014_10_01,
2014_10_01_00000000000000000032,West Virginia,0,2014_10_01,
2014_10_01_00000000000000000033,Wisconsin,0,2014_10_01,
2014_10_01_00000000000000000034,Wyoming,25,2014_10_01,
2014_11_01_00000000000000000000,Alabama,15,2014_11_01,
2014_11_01_00000000000000000001,Alaska,0,2014_11_01,
2014_11_01_00000000000000000002,Arizona,12,2014_11_01,
2014_11_01_00000000000000000003,Arkansas,20,2014_11_01,
2014_11_01_00000000000000000004,California,4,2014_11_01,
2014_11_01_00000000000000000005,Colorado,5,2014_11_01,
2014_11_01_00000000000000000006,Connecticut,0,2014_11_01,
2014_11_01_00000000000000000007,Delaware,0,2014_11_01,
2014_11_01_00000000000000000008,District of Columbia,0,2014_11_01,
2014_11_01_00000000000000000009,Florida,80,2014_11_01,
2014_11_01_0000000000000000000a,Georgia,21,2014_11_01,
2014_11_01_0000000000000000000b,Hawaii,0,2014_11_01,
2014_11_01_0000000000000000000c,Idaho,1,2014_11_01,
2014_11_01_0000000000000000000d,Illinois,0,2014_11_01,
2014_11_01_0000000000000000000e,Indiana,0,2014_11_01,
2014_11_01_0000000000000000000f,Iowa,0,2014_11_01,
2014_11_01_00000000000000000010,Kansas,11,2014_11_01,
2014_11_01_00000000000000000011,Kentucky,0,2014_11_01,
2014_11_01_00000000000000000012,Louisiana,0,2014_11_01,
2014_11_01_00000000000000000013,Maine,0,2014_11_01,
2014_11_01_00000000000000000014,Maryland,0,2014_11_01,
2014_11_01_00000000000000000015,Massachusetts,0,2014_11_01,
2014_11_01_00000000000000000016,Michigan,0,2014_11_01,
2014_11_01_00000000000000000017,Minnesota,0,2014_11_01,
2014_11_01_00000000000000000018,Mississippi,0,2014_11_01,
2014_11_01_00000000000000000019,Missouri,0,2014_11_01,
2014_11_01_0000000000000000001a,Montana,0,2014_11_01,
2014_11_01_0000000000000000001b,Nebraska,0,2014_11_01,
2014_11_01_0000000000000000001c,Nevada,0,2014_11_01,
2014_11_01_0000000000000000001d,New Hampshire,0,2014_11_01,
2014_11_01_0000000000000000001e,New Jersey,0,2014_11_01,
2014_11_01_0000000000000000001f,New Mexico,27,2014_11_01,
2014_11_01_00000000000000000020,New York,0,2014_11_01,
2014_11_01_00000000000000000021,North Carolina,0,2014_11_01,
2014_11_01_00000000000000000022,North Dakota,0,2014_11_01,
2014_11_01_00000000000000000023,Ohio,0,2014_11_01,
2014_11_01_00000000000000000024,Oklahoma,6,2014_11_01,
2014_11_01_00000000000000000025,Oregon,19,2014_11_01,
2014_11_01_00000000000000000026,Pennsylvania,0,2014_11_01,
2014_11_01_00000000000000000027,Puerto Rico,0,2014_11_01,
2014_11_01_00000000000000000028,Rhode Island,0,2014_11_01,
2014_11_01_00000000000000000029,South Carolina,1,2014_11_01,
2014_11_01_0000000000000000002a,South Dakota,64,2014_11_01,
2014_11_01_0000000000000000002b,Tennessee,2,2014_11_01,
2014_11_01_0000000000000000002c,Texas,25,2014_11_01,
2014_11_01_0000000000000000002d,Utah,0,2014_11_01,
2014_11_01_0000000000000000002e,Vermont,0,2014_11_01,
2014_11_01_0000000000000000002f,Virgin Islands,0,2014_11_01,
2014_11_01_00000000000000000030,Virginia,21,2014_11_01,
2014_11_01_00000000000000000031,Washington,0,2014_11_01,
2014_11_01_00000000000000000032,West Virginia,0,2014_11_01,
2014_11_01_00000000000000000033,Wisconsin,0,2014_11_01,
2014_11_01_00000000000000000034,Wyoming,0,2014_11_01,
2014_12_01_00000000000000000000,Alabama,8,2014_12_01,
2014_12_01_00000000000000000001,Alaska,0,2014_12_01,
2014_12_01_00000000000000000002,Arizona,13,2014_12_01,
2014_12_01_00000000000000000003,Arkansas,0,2014_12_01,
2014_12_01_00000000000000000004,California,9,2014_12_01,
2014_12_01_00000000000000000005,Colorado,0,2014_12_01,
2014_12_01_00000000000000000006,Connecticut,0,2014_12_01,
2014_12_01_00000000000000000007,Delaware,0,2014_12_01,
2014_12_01_00000000000000000008,District of Columbia,0,2014_12_01,
2014_12_01_00000000000000000009,Florida,92,2014_12_01,
2014_12_01_0000000000000000000a,Georgia,10,2014_12_01,
2014_12_01_0000000000000000000b,Hawaii,0,2014_12_01,
2014_12_01_0000000000000000000c,Idaho,0,2014_12_01,
2014_12_01_0000000000000000000d,Illinois,0,2014_12_01,
2014_12_01_0000000000000000000e,Indiana,0,2014_12_01,
2014_12_01_0000000000000000000f,Iowa,0,2014_12_01,
2014_12_01_00000000000000000010,Kansas,0,2014_12_01,
2014_12_01_00000000000000000011,Kentucky,0,2014_12_01,
2014_12_01_00000000000000000012,Louisiana,29,2014_12_01,
2014_12_01_00000000000000000013,Maine,0,2014_12_01,
2014_12_01_00000000000000000014,Maryland,0,2014_12_01,
2014_12_01_00000000000000000015,Massachusetts,0,2014_12_01,
2014_12_01_00000000000000000016,Michigan,0,2014_12_01,
2014_12_01_00000000000000000017,Minnesota,0,2014_12_01,
2014_12_01_00000000000000000018,Mississippi,0,2014_12_01,
2014_12_01_00000000000000000019,Missouri,0,2014_12_01,
2014_12_01_0000000000000000001a,Montana,0,2014_12_01,
2014_12_01_0000000000000000001b,Nebraska,0,2014_12_01,
2014_12_01_0000000000000000001c,Nevada,13,2014_12_01,
2014_12_01_0000000000000000001d,New Hampshire,0,2014_12_01,
2014_12_01_0000000000000000001e,New Jersey,0,2014_12_01,
2014_12_01_0000000000000000001f,New Mexico,70,2014_12_01,
2014_12_01_00000000000000000020,New York,0,2014_12_01,
2014_12_01_00000000000000000021,North Carolina,0,2014_12_01,
2014_12_01_00000000000000000022,North Dakota,0,2014_12_01,
2014_12_01_00000000000000000023,Ohio,0,2014_12_01,
2014_12_01_00000000000000000024,Oklahoma,0,2014_12_01,
2014_12_01_00000000000000000025,Oregon,0,2014_12_01,
2014_12_01_00000000000000000026,Pennsylvania,0,2014_12_01,
2014_12_01_00000000000000000027,Puerto Rico,0,2014_12_01,
2014_12_01_00000000000000000028,Rhode Island,0,2014_12_01,
2014_12_01_00000000000000000029,South Carolina,0,2014_12_01,
2014_12_01_0000000000000000002a,South Dakota,29,2014_12_01,
2014_12_01_0000000000000000002b,Tennessee,0,2014_12_01,
2014_12_01_0000000000000000002c,Texas,6,2014_12_01,
2014_12_01_0000000000000000002d,Utah,0,2014_12_01,
2014_12_01_0000000000000000002e,Vermont,0,2014_12_01,
2014_12_01_0000000000000000002f,Virgin Islands,0,2014_12_01,
2014_12_01_00000000000000000030,Virginia,0,2014_12_01,
2014_12_01_00000000000000000031,Washington,0,2014_12_01,
2014_12_01_00000000000000000032,West Virginia,0,2014_12_01,
2014_12_01_00000000000000000033,Wisconsin,0,2014_12_01,
2014_12_01_00000000000000000034,Wyoming,0,2014_12_01,
2015_01_01_00000000000000000000,Alabama,90,2015_01_01,
2015_01_01_00000000000000000001,Alaska,0,2015_01_01,
2015_01_01_00000000000000000002,Arizona,38,2015_01_01,
2015_01_01_00000000000000000003,Arkansas,13,2015_01_01,
2015_01_01_00000000000000000004,California,4,2015_01_01,
2015_01_01_00000000000000000005,Colorado,0,2015_01_01,
2015_01_01_00000000000000000006,Connecticut,0,2015_01_01,
2015_01_01_00000000000000000007,Delaware,0,2015_01_01,
2015_01_01_00000000000000000008,District of Columbia,0,2015_01_01,
2015_01_01_00000000000000000009,Florida,243,2015_01_01,
2015_01_01_0000000000000000000a,Georgia,25,2015_01_01,
2015_01_01_0000000000000000000b,Hawaii,0,2015_01_01,
2015_01_01_0000000000000000000c,Idaho,3,2015_01_01,
2015_01_01_0000000000000000000d,Illinois,0,2015_01_01,
2015_01_01_0000000000000000000e,Indiana,0,2015_01_01,
2015_01_01_0000000000000000000f,Iowa,0,2015_01_01,
2015_01_01_00000000000000000010,Kansas,101,2015_01_01,
2015_01_01_00000000000000000011,Kentucky,0,2015_01_01,
2015_01_01_00000000000000000012,Louisiana,71,2015_01_01,
2015_01_01_00000000000000000013,Maine,0,2015_01_01,
2015_01_01_00000000000000000014,Maryland,0,2015_01_01,
2015_01_01_00000000000000000015,Massachusetts,0,2015_01_01,
2015_01_01_00000000000000000016,Michigan,0,2015_01_01,
2015_01_01_00000000000000000017,Minnesota,0,2015_01_01,
2015_01_01_00000000000000000018,Mississippi,92,2015_01_01,
2015_01_01_00000000000000000019,Missouri,0,2015_01_01,
2015_01_01_0000000000000000001a,Montana,0,2015_01_01,
2015_01_01_0000000000000000001b,Nebraska,0,2015_01_01,
2015_01_01_0000000000000000001c,Nevada,0,2015_01_01,
2015_01_01_0000000000000000001d,New Hampshire,0,2015_01_01,
2015_01_01_0000000000000000001e,New Jersey,0,2015_01_01,
2015_01_01_0000000000000000001f,New Mexico,0,2015_01_01,
2015_01_01_00000000000000000020,New York,0,2015_01_01,
2015_01_01_00000000000000000021,North Carolina,3,2015_01_01,
2015_01_01_00000000000000000022,North Dakota,0,2015_01_01,
2015_01_01_00000000000000000023,Ohio,0,2015_01_01,
2015_01_01_00000000000000000024,Oklahoma,55,2015_01_01,
2015_01_01_00000000000000000025,Oregon,40,2015_01_01,
2015_01_01_00000000000000000026,Pennsylvania,0,2015_01_01,
2015_01_01_00000000000000000027,Puerto Rico,0,2015_01_01,
2015_01_01_00000000000000000028,Rhode Island,0,2015_01_01,
2015_01_01_00000000000000000029,South Carolina,0,2015_01_01,
2015_01_01_0000000000000000002a,South Dakota,0,2015_01_01,
2015_01_01_0000000000000000002b,Tennessee,1,2015_01_01,
2015_01_01_0000000000000000002c,Texas,52,2015_01_01,
2015_01_01_0000000000000000002d,Utah,0,2015_01_01,
2015_01_01_0000000000000000002e,Vermont,0,2015_01_01,
2015_01_01_0000000000000000002f,Virgin Islands,0,2015_01_01,
2015_01_01_00000000000000000030,Virginia,0,2015_01_01,
2015_01_01_00000000000000000031,Washington,0,2015_01_01,
2015_01_01_00000000000000000032,West Virginia,0,2015_01_01,
2015_01_01_00000000000000000033,Wisconsin,0,2015_01_01,
2015_01_01_00000000000000000034,Wyoming,0,2015_01_01,
2015_02_01_00000000000000000000,Alabama,81,2015_02_01,
2015_02_01_00000000000000000001,Alaska,0,2015_02_01,
2015_02_01_00000000000000000002,Arizona,2,2015_02_01,
2015_02_01_00000000000000000003,Arkansas,9,2015_02_01,
2015_02_01_00000000000000000004,California,10,2015_02_01,
2015_02_01_00000000000000000005,Colorado,0,2015_02_01,
2015_02_01_00000000000000000006,Connecticut,0,2015_02_01,
2015_02_01_00000000000000000007,Delaware,0,2015_02_01,
2015_02_01_00000000000000000008,District of Columbia,0,2015_02_01,
2015_02_01_00000000000000000009,Florida,512,2015_02_01,
2015_02_01_0000000000000000000a,Georgia,103,2015_02_01,
2015_02_01_0000000000000000000b,Hawaii,0,2015_02_01,
2015_02_01_0000000000000000000c,Idaho,0,2015_02_01,
2015_02_01_0000000000000000000d,Illinois,0,2015_02_01,
2015_02_01_0000000000000000000e,Indiana,0,2015_02_01,
2015_02_01_0000000000000000000f,Iowa,0,2015_02_01,
2015_02_01_00000000000000000010,Kansas,2,2015_02_01,
2015_02_01_00000000000000000011,Kentucky,0,2015_02_01,
2015_02_01_00000000000000000012,Louisiana,114,2015_02_01,
2015_02_01_00000000000000000013,Maine,0,2015_02_01,
2015_02_01_00000000000000000014,Maryland,0,2015_02_01,
2015_02_01_00000000000000000015,Massachusetts,0,2015_02_01,
2015_02_01_00000000000000000016,Michigan,0,2015_02_01,
2015_02_01_00000000000000000017,Minnesota,0,2015_02_01,
2015_02_01_00000000000000000018,Mississippi,231,2015_02_01,
2015_02_01_00000000000000000019,Missouri,0,2015_02_01,
2015_02_01_0000000000000000001a,Montana,0,2015_02_01,
2015_02_01_0000000000000000001b,Nebraska,0,2015_02_01,
2015_02_01_0000000000000000001c,Nevada,0,2015_02_01,
2015_02_01_0000000000000000001d,New Hampshire,0,2015_02_01,
2015_02_01_0000000000000000001e,New Jersey,0,2015_02_01,
2015_02_01_0000000000000000001f,New Mexico,2,2015_02_01,
2015_02_01_00000000000000000020,New York,0,2015_02_01,
2015_02_01_00000000000000000021,North Carolina,36,2015_02_01,
2015_02_01_00000000000000000022,North Dakota,0,2015_02_01,
2015_02_01_00000000000000000023,Ohio,0,2015_02_01,
2015_02_01_00000000000000000024,Oklahoma,40,2015_02_01,
2015_02_01_00000000000000000025,Oregon,0,2015_02_01,
2015_02_01_00000000000000000026,Pennsylvania,0,2015_02_01,
2015_02_01_00000000000000000027,Puerto Rico,0,2015_02_01,
2015_02_01_00000000000000000028,Rhode Island,0,2015_02_01,
2015_02_01_00000000000000000029,South Carolina,13,2015_02_01,
2015_02_01_0000000000000000002a,South Dakota,0,2015_02_01,
2015_02_01_0000000000000000002b,Tennessee,0,2015_02_01,
2015_02_01_0000000000000000002c,Texas,94,2015_02_01,
2015_02_01_0000000000000000002d,Utah,0,2015_02_01,
2015_02_01_0000000000000000002e,Vermont,0,2015_02_01,
2015_02_01_0000000000000000002f,Virgin Islands,0,2015_02_01,
2015_02_01_00000000000000000030,Virginia,0,2015_02_01,
2015_02_01_00000000000000000031,Washington,0,2015_02_01,
2015_02_01_00000000000000000032,West Virginia,0,2015_02_01,
2015_02_01_00000000000000000033,Wisconsin,0,2015_02_01,
2015_02_01_00000000000000000034,Wyoming,0,2015_02_01,
2015_03_01_00000000000000000000,Alabama,34,2015_03_01,
2015_03_01_00000000000000000001,Alaska,0,2015_03_01,
2015_03_01_00000000000000000002,Arizona,34,2015_03_01,
2015_03_01_00000000000000000003,Arkansas,95,2015_03_01,
2015_03_01_00000000000000000004,California,0,2015_03_01,
2015_03_01_00000000000000000005,Colorado,71,2015_03_01,
2015_03_01_00000000000000000006,Connecticut,0,2015_03_01,
2015_03_01_00000000000000000007,Delaware,0,2015_03_01,
2015_03_01_00000000000000000008,District of Columbia,0,2015_03_01,
2015_03_01_00000000000000000009,Florida,314,2015_03_01,
2015_03_01_0000000000000000000a,Georgia,69,2015_03_01,
2015_03_01_0000000000000000000b,Hawaii,0,2015_03_01,
2015_03_01_0000000000000000000c,Idaho,1,2015_03_01,
2015_03_01_0000000000000000000d,Illinois,0,2015_03_01,
2015_03_01_0000000000000000000e,Indiana,5,2015_03_01,
2015_03_01_0000000000000000000f,Iowa,0,2015_03_01,
2015_03_01_00000000000000000010,Kansas,78,2015_03_01,
2015_03_01_00000000000000000011,Kentucky,0,2015_03_01,
2015_03_01_00000000000000000012,Louisiana,11,2015_03_01,
2015_03_01_00000000000000000013,Maine,0,2015_03_01,
2015_03_01_00000000000000000014,Maryland,0,2015_03_01,
2015_03_01_00000000000000000015,Massachusetts,0,2015_03_01,
2015_03_01_00000000000000000016,Michigan,0,2015_03_01,
2015_03_01_00000000000000000017,Minnesota,0,2015_03_01,
2015_03_01_00000000000000000018,Mississippi,157,2015_03_01,
2015_03_01_00000000000000000019,Missouri,15,2015_03_01,
2015_03_01_0000000000000000001a,Montana,10,2015_03_01,
2015_03_01_0000000000000000001b,Nebraska,0,2015_03_01,
2015_03_01_0000000000000000001c,Nevada,0,2015_03_01,
2015_03_01_0000000000000000001d,New Hampshire,0,2015_03_01,
2015_03_01_0000000000000000001e,New Jersey,0,2015_03_01,
2015_03_01_0000000000000000001f,New Mexico,0,2015_03_01,
2015_03_01_00000000000000000020,New York,0,2015_03_01,
2015_03_01_00000000000000000021,North Carolina,125,2015_03_01,
2015_03_01_00000000000000000022,North Dakota,0,2015_03_01,
2015_03_01_00000000000000000023,Ohio,0,2015_03_01,
2015_03_01_00000000000000000024,Oklahoma,21,2015_03_01,
2015_03_01_00000000000000000025,Oregon,14,2015_03_01,
2015_03_01_00000000000000000026,Pennsylvania,0,2015_03_01,
2015_03_01_00000000000000000027,Puerto Rico,0,2015_03_01,
2015_03_01_00000000000000000028,Rhode Island,0,2015_03_01,
2015_03_01_00000000000000000029,South Carolina,90,2015_03_01,
2015_03_01_0000000000000000002a,South Dakota,0,2015_03_01,
2015_03_01_0000000000000000002b,Tennessee,15,2015_03_01,
2015_03_01_0000000000000000002c,Texas,51,2015_03_01,
2015_03_01_0000000000000000002d,Utah,4,2015_03_01,
2015_03_01_0000000000000000002e,Vermont,0,2015_03_01,
2015_03_01_0000000000000000002f,Virgin Islands,0,2015_03_01,
2015_03_01_00000000000000000030,Virginia,33,2015_03_01,
2015_03_01_00000000000000000031,Washington,0,2015_03_01,
2015_03_01_00000000000000000032,West Virginia,0,2015_03_01,
2015_03_01_00000000000000000033,Wisconsin,0,2015_03_01,
2015_03_01_00000000000000000034,Wyoming,2,2015_03_01,
2015_04_01_00000000000000000000,Alabama,1,2015_04_01,
2015_04_01_00000000000000000001,Alaska,0,2015_04_01,
2015_04_01_00000000000000000002,Arizona,14,2015_04_01,
2015_04_01_00000000000000000003,Arkansas,1,2015_04_01,
2015_04_01_00000000000000000004,California,53,2015_04_01,
2015_04_01_00000000000000000005,Colorado,6,2015_04_01,
2015_04_01_00000000000000000006,Connecticut,0,2015_04_01,
2015_04_01_00000000000000000007,Delaware,0,2015_04_01,
2015_04_01_00000000000000000008,District of Columbia,0,2015_04_01,
2015_04_01_00000000000000000009,Florida,136,2015_04_01,
2015_04_01_0000000000000000000a,Georgia,5,2015_04_01,
2015_04_01_0000000000000000000b,Hawaii,0,2015_04_01,
2015_04_01_0000000000000000000c,Idaho,18,2015_04_01,
2015_04_01_0000000000000000000d,Illinois,0,2015_04_01,
2015_04_01_0000000000000000000e,Indiana,0,2015_04_01,
2015_04_01_0000000000000000000f,Iowa,0,2015_04_01,
2015_04_01_00000000000000000010,Kansas,3,2015_04_01,
2015_04_01_00000000000000000011,Kentucky,0,2015_04_01,
2015_04_01_00000000000000000012,Louisiana,2,2015_04_01,
2015_04_01_00000000000000000013,Maine,0,2015_04_01,
2015_04_01_00000000000000000014,Maryland,0,2015_04_01,
2015_04_01_00000000000000000015,Massachusetts,0,2015_04_01,
2015_04_01_00000000000000000016,Michigan,0,2015_04_01,
2015_04_01_00000000000000000017,Minnesota,3,2015_04_01,
2015_04_01_00000000000000000018,Mississippi,1,2015_04_01,
2015_04_01_00000000000000000019,Missouri,0,2015_04_01,
2015_04_01_0000000000000000001a,Montana,112,2015_04_01,
2015_04_01_0000000000000000001b,Nebraska,17,2015_04_01,
2015_04_01_0000000000000000001c,Nevada,0,2015_04_01,
2015_04_01_0000000000000000001d,New Hampshire,0,2015_04_01,
2015_04_01_0000000000000000001e,New Jersey,0,2015_04_01,
2015_04_01_0000000000000000001f,New Mexico,22,2015_04_01,
2015_04_01_00000000000000000020,New York,0,2015_04_01,
2015_04_01_00000000000000000021,North Carolina,18,2015_04_01,
2015_04_01_00000000000000000022,North Dakota,0,2015_04_01,
2015_04_01_00000000000000000023,Ohio,0,2015_04_01,
2015_04_01_00000000000000000024,Oklahoma,0,2015_04_01,
2015_04_01_00000000000000000025,Oregon,56,2015_04_01,
2015_04_01_00000000000000000026,Pennsylvania,0,2015_04_01,
2015_04_01_00000000000000000027,Puerto Rico,0,2015_04_01,
2015_04_01_00000000000000000028,Rhode Island,0,2015_04_01,
2015_04_01_00000000000000000029,South Carolina,7,2015_04_01,
2015_04_01_0000000000000000002a,South Dakota,85,2015_04_01,
2015_04_01_0000000000000000002b,Tennessee,0,2015_04_01,
2015_04_01_0000000000000000002c,Texas,0,2015_04_01,
2015_04_01_0000000000000000002d,Utah,7,2015_04_01,
2015_04_01_0000000000000000002e,Vermont,0,2015_04_01,
2015_04_01_0000000000000000002f,Virgin Islands,0,2015_04_01,
2015_04_01_00000000000000000030,Virginia,1,2015_04_01,
2015_04_01_00000000000000000031,Washington,0,2015_04_01,
2015_04_01_00000000000000000032,West Virginia,0,2015_04_01,
2015_04_01_00000000000000000033,Wisconsin,0,2015_04_01,
2015_04_01_00000000000000000034,Wyoming,0,2015_04_01,
2015_05_01_00000000000000000000,Alabama,50,2015_05_01,
2015_05_01_00000000000000000001,Alaska,25,2015_05_01,
2015_05_01_00000000000000000002,Arizona,135,2015_05_01,
2015_05_01_00000000000000000003,Arkansas,0,2015_05_01,
2015_05_01_00000000000000000004,California,15,2015_05_01,
2015_05_01_00000000000000000005,Colorado,0,2015_05_01,
2015_05_01_00000000000000000006,Connecticut,0,2015_05_01,
2015_05_01_00000000000000000007,Delaware,0,2015_05_01,
2015_05_01_00000000000000000008,District of Columbia,0,2015_05_01,
2015_05_01_00000000000000000009,Florida,675,2015_05_01,
2015_05_01_0000000000000000000a,Georgia,72,2015_05_01,
2015_05_01_0000000000000000000b,Hawaii,0,2015_05_01,
2015_05_01_0000000000000000000c,Idaho,45,2015_05_01,
2015_05_01_0000000000000000000d,Illinois,0,2015_05_01,
2015_05_01_0000000000000000000e,Indiana,0,2015_05_01,
2015_05_01_0000000000000000000f,Iowa,0,2015_05_01,
2015_05_01_00000000000000000010,Kansas,0,2015_05_01,
2015_05_01_00000000000000000011,Kentucky,0,2015_05_01,
2015_05_01_00000000000000000012,Louisiana,30,2015_05_01,
2015_05_01_00000000000000000013,Maine,0,2015_05_01,
2015_05_01_00000000000000000014,Maryland,0,2015_05_01,
2015_05_01_00000000000000000015,Massachusetts,0,2015_05_01,
2015_05_01_00000000000000000016,Michigan,0,2015_05_01,
2015_05_01_00000000000000000017,Minnesota,12,2015_05_01,
2015_05_01_00000000000000000018,Mississippi,26,2015_05_01,
2015_05_01_00000000000000000019,Missouri,0,2015_05_01,
2015_05_01_0000000000000000001a,Montana,0,2015_05_01,
2015_05_01_0000000000000000001b,Nebraska,0,2015_05_01,
2015_05_01_0000000000000000001c,Nevada,2,2015_05_01,
2015_05_01_0000000000000000001d,New Hampshire,0,2015_05_01,
2015_05_01_0000000000000000001e,New Jersey,0,2015_05_01,
2015_05_01_0000000000000000001f,New Mexico,2,2015_05_01,
2015_05_01_00000000000000000020,New York,0,2015_05_01,
2015_05_01_00000000000000000021,North Carolina,1,2015_05_01,
2015_05_01_00000000000000000022,North Dakota,4,2015_05_01,
2015_05_01_00000000000000000023,Ohio,0,2015_05_01,
2015_05_01_00000000000000000024,Oklahoma,0,2015_05_01,
